event_id,date,segment,start_time,end_time,duration_seconds,duration_minutes,n_windows,max_hybrid_score,mean_hybrid_score,max_if_score,max_ae_score,max_power_range,max_power_step,max_flat_steps_fraction,max_pf_std,global_pf_min,global_pf_max,max_pf_step,max_power_drop,max_dip_range,mean_sustained_low_fraction,total_repetitive_dip_count,max_zero_power_fraction,total_zero_power_duration_seconds,strong_event_threshold,is_strong_event,cue_sharp_spike,cue_pf_abnormal,cue_meter_freeze,cue_strong_ml,cue_deep_dip,cue_sustained_low,cue_long_zero,cue_repetitive_dips,cue_peak_hour_dip,theft_cues,is_theft_like_event
131,2024-12-21,morning,2024-12-21 09:45:20,2024-12-21 10:07:05,1305.0,21.75,2,0.4141599865118087,0.4012098120616316,0.7806594874782065,0.053347430773590415,2092.55,1921.9199999999998,0.175,0.12154831572488183,0.29,1.0,0.7,1890.0399999999997,1564.6998333333333,0.35,13,0.0,0.0,0.4941581320573496,False,False,False,True,False,False,True,False,False,True,"['Meter Freeze', 'Sustained Low Power', 'Dip During Peak Hours']",True
132,2024-12-21,morning,2024-12-21 11:23:35,2024-12-21 11:34:25,650.0,10.833333333333334,1,0.28977391394917934,0.28977391394917934,0.524704340222954,0.05484348767540474,1531.0,1492.3,0.16666666666666666,0.06730754456638242,0.69,1.0,0.31000000000000005,1490.68,109.87608333333333,0.0,2,0.0,0.0,0.4941581320573496,False,False,False,True,False,False,False,False,False,False,['Meter Freeze'],True
133,2024-12-22,night,2024-12-22 02:32:50,2024-12-22 02:44:35,705.0,11.75,1,0.3079894779619927,0.3079894779619927,0.5358363946707274,0.08014256125325797,1361.54,1359.19,0.016666666666666666,0.18542726561466985,0.08,1.0,0.91,1183.9,32.625499999999995,0.0,4,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
134,2024-12-22,morning,2024-12-22 06:45:35,2024-12-22 07:10:00,1465.0,24.416666666666668,2,0.4044639141451765,0.3976098875427798,0.7486856369580996,0.13213269901731403,1968.9499999999998,1958.28,0.06666666666666667,0.1160313355664466,0.05,1.0,0.94,1907.05,1363.5161666666665,0.0,20,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
135,2024-12-22,morning,2024-12-22 08:22:05,2024-12-22 08:46:05,1440.0,24.0,2,0.375283841659615,0.36795232343654904,0.7182601522602579,0.04558143235004419,1953.0600000000002,1859.47,0.08333333333333333,0.10343865600226809,0.37,1.0,0.61,1826.07,1332.3749166666666,0.44583333333333336,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,True,False,False,True,"['Sustained Low Power', 'Dip During Peak Hours']",True
136,2024-12-22,morning,2024-12-22 09:22:10,2024-12-22 22:50:15,48485.0,808.0833333333334,2,0.43835171521304284,0.4322075139493611,0.8149475052233454,0.12079573674072823,2374.37,2213.57,0.14166666666666666,0.030936763459245918,0.81,1.0,0.16000000000000003,2213.57,1482.3912500000001,0.0,6,0.0,0.0,0.4941581320573496,False,True,False,False,False,True,False,False,False,True,"['Sharp Power Spike', 'Deep Power Dip', 'Dip During Peak Hours']",True
137,2024-12-23,night,2024-12-23 05:50:55,2024-12-23 06:03:00,725.0,12.083333333333334,1,0.33993822483055414,0.33993822483055414,0.6288000465124981,0.0510764031486102,1937.3000000000002,1542.47,0.058333333333333334,0.006505873414760617,0.97,1.0,0.030000000000000027,1542.47,575.2011666666667,0.0,10,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
138,2024-12-23,morning,2024-12-23 06:27:10,2024-12-23 06:52:10,1500.0,25.0,2,0.39665769897064135,0.3626914246446238,0.7248539427714582,0.06846145516982453,3037.9,3028.7799999999997,0.08333333333333333,0.08188402197959962,0.55,1.0,0.38,1726.9099999999999,1013.5829999999999,0.0,13,0.0,0.0,0.4941581320573496,False,True,False,False,False,False,False,False,False,False,['Sharp Power Spike'],True
139,2024-12-23,morning,2024-12-23 07:04:15,2024-12-23 08:29:10,5095.0,84.91666666666667,7,0.4853529219676048,0.3707783279441473,0.7849227190736523,0.18578312486155732,2906.14,2070.13,0.075,0.10387492478938312,0.34,1.0,0.6499999999999999,2039.4200000000003,1465.0584999999999,0.0,192,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,True,True,"['Deep Power Dip', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
140,2024-12-23,morning,2024-12-23 11:18:25,2024-12-23 11:42:25,1440.0,24.0,2,0.38632029504575277,0.380557026597906,0.729540873325763,0.07440066166088281,2144.01,2037.2499999999998,0.075,0.1405637212164726,0.01,1.0,0.96,2037.2499999999998,1056.2303333333332,0.0,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,False,True,"['Deep Power Dip', 'Dip During Peak Hours']",True
141,2024-12-23,afternoon,2024-12-23 16:58:25,2024-12-23 17:10:30,725.0,12.083333333333334,1,0.30152589982607064,0.30152589982607064,0.5366288941938043,0.06642290545833694,1765.29,1578.88,0.016666666666666666,0.12462332134164221,0.03,1.0,0.9299999999999999,1570.29,436.5880833333332,0.0,13,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
142,2024-12-23,evening,2024-12-23 19:59:50,2024-12-23 20:13:25,815.0,13.583333333333334,1,0.2890164990592738,0.2890164990592738,0.5152607109628661,0.06277228715568149,1795.3899999999999,1639.01,0.05,0.04525843997409641,0.85,1.0,0.14,1622.81,236.79308333333333,0.0,16,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
143,2024-12-23,evening,2024-12-23 20:50:15,2024-12-23 21:02:30,735.0,12.25,1,0.33083841054349805,0.33083841054349805,0.5962079120831573,0.06546890900383888,1721.43,1683.79,0.0,0.05851347185810195,0.81,1.0,0.18999999999999995,1683.79,148.08608333333336,0.0,36,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
144,2024-12-23,evening,2024-12-23 21:38:55,2024-12-23 22:03:00,1445.0,24.083333333333332,2,0.5333746424505375,0.4175883057458112,0.7805677627424056,0.28618152215866927,2323.03,2214.98,0.05,0.028072821969537247,0.83,1.0,0.17000000000000004,2188.23,1037.24375,0.0,33,0.0,0.0,0.4941581320573496,True,True,False,False,True,True,False,False,False,True,"['Sharp Power Spike', 'Strong ML Anomaly', 'Deep Power Dip', 'Dip During Peak Hours']",True
145,2024-12-24,night,2024-12-24 01:03:25,2024-12-24 01:15:20,715.0,11.916666666666666,1,0.3303229964998683,0.3303229964998683,0.5370835806228033,0.12356241237693329,1481.94,1479.46,0.025,0.24872942405129492,0.29,1.0,0.7,1309.63,33.33766666666668,0.0,5,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
146,2024-12-24,night,2024-12-24 05:04:05,2024-12-24 05:28:15,1450.0,24.166666666666668,2,0.3681259546050917,0.33009953183947,0.6812643894388274,0.05498751977135592,2144.76,2135.76,0.075,0.08718610363278467,0.44,1.0,0.55,2111.98,1474.0518333333334,0.0,11,0.0,0.0,0.4941581320573496,False,True,False,False,False,True,False,False,False,False,"['Sharp Power Spike', 'Deep Power Dip']",True
147,2024-12-24,morning,2024-12-24 06:28:50,2024-12-24 06:40:55,725.0,12.083333333333334,1,0.3943225116100996,0.3943225116100996,0.6926882821646231,0.0959567410555762,1905.7600000000002,1905.7600000000002,0.025,0.008707834913966215,0.95,1.0,0.050000000000000044,1456.0900000000001,1415.2535833333334,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
148,2024-12-24,morning,2024-12-24 08:29:35,2024-12-24 08:53:30,1435.0,23.916666666666668,2,0.403875265522433,0.3515683057747001,0.757028238209743,0.050722292835123084,2020.44,1839.74,0.075,0.06878933218328424,0.41,1.0,0.5800000000000001,1824.78,1285.250166666667,0.17500000000000002,15,0.13333333333333333,80.0,0.4941581320573496,False,False,False,False,False,False,False,True,False,True,"['Long Near-Zero Power', 'Dip During Peak Hours']",True
149,2024-12-24,morning,2024-12-24 09:05:35,2024-12-24 09:29:35,1440.0,24.0,2,0.3542085788567355,0.35143308790626926,0.6653030328597481,0.04491531716491284,1996.2,1872.42,0.08333333333333333,0.06614798224855807,0.64,1.0,0.35,1802.03,974.3401666666664,0.3458333333333333,13,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,True,False,False,True,"['Sustained Low Power', 'Dip During Peak Hours']",True
150,2024-12-24,morning,2024-12-24 09:41:55,2024-12-24 09:53:55,720.0,12.0,1,0.35515990449976365,0.35515990449976365,0.6437052395255768,0.06661456947395054,1921.98,1863.3,0.05,0.048387254405358536,0.56,1.0,0.43999999999999995,1863.3,1603.9314166666666,0.13333333333333333,13,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
151,2024-12-24,afternoon,2024-12-24 17:11:10,2024-12-24 17:22:10,660.0,11.0,1,0.34250149487096354,0.34250149487096354,0.6409637911477352,0.04403919859419195,1820.6400000000003,1596.86,0.16666666666666666,0.01559825488814552,0.91,1.0,0.08999999999999997,1587.8399999999997,283.9611666666666,0.0,7,0.0,0.0,0.4941581320573496,False,False,False,True,False,False,False,False,False,False,['Meter Freeze'],True
152,2024-12-24,evening,2024-12-24 21:14:10,2024-12-24 21:25:00,650.0,10.833333333333334,1,0.3056644762628291,0.3056644762628291,0.5433223702709296,0.0680065822547287,1886.33,1676.8300000000002,0.1,0.043163449043529103,0.67,1.0,0.31999999999999995,1676.3600000000001,389.0158333333334,0.0,12,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
153,2024-12-24,evening,2024-12-24 21:36:00,2024-12-25 22:01:35,87935.0,1465.5833333333333,42,0.496380141319512,0.40982626634273245,0.8615741135108892,0.22997406099029272,294.58,162.53,1.0,0.06849574196011507,0.55,1.0,0.43999999999999995,162.53,148.16691666666665,0.9851190476190477,4,1.0,24825.0,0.4941581320573496,True,False,False,True,True,False,True,True,False,True,"['Meter Freeze', 'Strong ML Anomaly', 'Sustained Low Power', 'Long Near-Zero Power', 'Dip During Peak Hours']",True
154,2024-12-26,morning,2024-12-26 06:23:25,2024-12-26 06:43:20,1195.0,19.916666666666668,2,0.35563828268921205,0.355479046964179,0.6457664877178492,0.10170018717484368,2232.5,2033.34,0.008333333333333333,0.19388563352886384,0.05,1.0,0.9299999999999999,2002.23,1864.1425833333335,0.0,21,0.0,0.0,0.4941581320573496,False,False,False,False,False,True,False,False,False,True,"['Deep Power Dip', 'Dip During Peak Hours']",True
155,2024-12-26,morning,2024-12-26 07:03:25,2024-12-26 07:33:20,1795.0,29.916666666666668,3,0.5100121070875162,0.42936956129396014,0.8928823847066695,0.1271418294683629,4366.14,1806.2900000000002,0.016666666666666666,0.21046336115554387,0.01,1.0,0.9299999999999999,1806.2900000000002,489.52091666666666,0.0,136,0.0,0.0,0.4941581320573496,True,False,False,False,True,False,False,False,True,True,"['Strong ML Anomaly', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
156,2024-12-26,morning,2024-12-26 07:53:25,2024-12-26 08:13:20,1195.0,19.916666666666668,2,0.3372137370809832,0.33417890775724196,0.6270440552838901,0.055847399809707314,2035.03,1874.41,0.058333333333333334,0.11663618649458667,0.34,1.0,0.6499999999999999,1837.78,1041.0028333333335,0.0,18,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
157,2024-12-26,morning,2024-12-26 10:53:25,2024-12-26 11:23:20,1795.0,29.916666666666668,3,0.3509813995962862,0.3323639603199637,0.6330558943897917,0.10774193006179578,2028.4199999999998,1889.8600000000001,0.016666666666666666,0.1777933999212444,0.01,1.0,0.98,1854.44,1533.9116666666669,0.0,26,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
158,2024-12-26,afternoon,2024-12-26 12:33:35,2024-12-26 12:43:35,600.0,10.0,1,0.3537262127134678,0.3537262127134678,0.6496448166389642,0.057807608787971455,1569.06,1548.82,0.03333333333333333,0.05112620550059322,0.57,1.0,0.43000000000000005,1548.82,340.76841666666667,0.7666666666666667,2,0.08333333333333333,50.0,0.4941581320573496,False,False,False,False,False,False,True,True,False,False,"['Sustained Low Power', 'Long Near-Zero Power']",True
159,2024-12-26,afternoon,2024-12-26 14:23:40,2024-12-26 14:33:40,600.0,10.0,1,0.3012988481721304,0.3012988481721304,0.49692926528447645,0.10566843105978432,1682.75,1572.25,0.025,0.17676247402155873,0.01,1.0,0.96,1568.04,159.9849166666666,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
160,2024-12-26,afternoon,2024-12-26 17:04:00,2024-12-26 17:23:55,1195.0,19.916666666666668,2,0.3614662833348352,0.35062149414289623,0.6826515198851153,0.056641499795616716,2089.13,2088.08,0.08333333333333333,0.10359161270210163,0.09,1.0,0.91,2036.0099999999998,1391.2661666666668,0.0,21,0.0,0.0,0.4941581320573496,False,True,False,False,False,True,False,False,False,False,"['Sharp Power Spike', 'Deep Power Dip']",True
161,2024-12-26,evening,2024-12-26 22:48:15,2024-12-26 22:58:15,600.0,10.0,1,0.3168754535870686,0.3168754535870686,0.5110247057680634,0.12272620140607388,1806.02,1761.54,0.025,0.16660230007082402,0.09,1.0,0.89,1754.1,310.4058333333333,0.0,6,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
162,2024-12-27,morning,2024-12-27 06:48:35,2024-12-27 07:08:35,1200.0,20.0,2,0.3618694068350559,0.35459618018507855,0.6583231850121121,0.08224109292711808,2623.4900000000002,1865.27,0.03333333333333333,0.15556983069420052,0.18,1.0,0.76,1748.07,1301.06175,0.0,20,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
163,2024-12-27,morning,2024-12-27 07:38:40,2024-12-27 07:48:35,595.0,9.916666666666666,1,0.3000597485047013,0.3000597485047013,0.5045555959569076,0.09556390105249506,1420.43,1388.3,0.03333333333333333,0.18251892976407194,0.05,1.0,0.85,1388.3,288.93250000000006,0.0,4,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
164,2024-12-27,morning,2024-12-27 08:58:40,2024-12-27 09:28:40,1800.0,30.0,3,0.35747131024582635,0.32553772020687166,0.6884451831006576,0.04102500659482078,1882.6799999999998,1865.34,0.016666666666666666,0.09125909391519414,0.48,1.0,0.51,1833.31,1800.69825,0.0,41,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
165,2024-12-27,morning,2024-12-27 10:48:45,2024-12-27 10:58:40,595.0,9.916666666666666,1,0.3288899679328194,0.3288899679328194,0.6096666505272028,0.048113285338436,1912.71,1903.17,0.016666666666666666,0.032983160686763914,0.8,1.0,0.19999999999999996,117.77999999999975,1762.6352499999998,0.0,9,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
166,2024-12-27,afternoon,2024-12-27 12:28:50,2024-12-27 12:48:45,1195.0,19.916666666666668,2,0.3813729757835212,0.36679402926084254,0.6737320408952557,0.08901391067178667,1990.09,1987.1399999999999,0.041666666666666664,0.17658205521009837,0.12,1.0,0.88,1933.74,1147.2441666666664,0.0,19,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
167,2024-12-27,afternoon,2024-12-27 15:49:30,2024-12-27 16:09:35,1205.0,20.083333333333332,2,0.2922963543079786,0.28851853171676906,0.5516096390897142,0.11214455399473204,1617.8,1585.52,0.058333333333333334,0.17279996061599345,0.07,1.0,0.8999999999999999,1570.06,362.41549999999995,0.0,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
168,2024-12-27,evening,2024-12-27 19:49:50,2024-12-27 19:59:50,600.0,10.0,1,0.3234844702630644,0.3234844702630644,0.525038163908571,0.12193077661755777,1872.52,1644.54,0.025,0.2027466947257642,0.01,1.0,0.96,1644.54,118.63808333333336,0.0,5,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
169,2024-12-27,evening,2024-12-27 21:00:20,2024-12-27 21:12:00,700.0,11.666666666666666,1,0.28533113155072004,0.28533113155072004,0.5150204238769488,0.05564183922449128,1830.49,1721.5200000000002,0.05,0.02567302410443045,0.84,1.0,0.13,1687.6799999999998,288.9345833333333,0.0,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
170,2024-12-28,night,2024-12-28 05:42:15,2024-12-28 05:52:10,595.0,9.916666666666666,1,0.2990573572034608,0.2990573572034608,0.5368188116658111,0.0612959027411105,1649.68,1647.88,0.05,0.15639151369417573,0.01,1.0,0.98,1471.65,52.405,0.0,7,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
171,2024-12-28,morning,2024-12-28 06:52:15,2024-12-28 07:32:15,2400.0,40.0,4,0.4848398535642114,0.40133949021464177,0.835498741332803,0.13418096579561975,2019.1799999999998,1861.06,0.05,0.1975284613810262,0.02,1.0,0.98,1790.7600000000002,1493.6309166666667,0.0,141,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,True,True,"['PF Abnormality', 'Repetitive Dip Pattern', 'Dip During Peak Hours']",True
172,2024-12-28,morning,2024-12-28 08:52:20,2024-12-28 09:12:20,1200.0,20.0,2,0.38824491939755557,0.3478407973705331,0.7557156193396494,0.07225197595361113,2024.83,1888.31,0.025,0.14347899575276593,0.36,1.0,0.62,1869.4,1854.1469166666666,0.0125,24,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
173,2024-12-28,morning,2024-12-28 09:32:25,2024-12-28 09:42:25,600.0,10.0,1,0.3346888606043029,0.3346888606043029,0.5647059518989836,0.10467176930962216,1465.1100000000001,1462.6100000000001,0.05,0.18956043817796536,0.05,1.0,0.9299999999999999,1459.1,93.90241666666668,0.0,6,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
174,2024-12-28,morning,2024-12-28 10:42:35,2024-12-28 11:02:35,1200.0,20.0,2,0.4012432012345162,0.3797164380971568,0.7543652459184562,0.048121156550576194,1991.07,1988.77,0.03333333333333333,0.054446456878906875,0.67,1.0,0.63,1965.02,1211.8533333333332,0.2041666666666667,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
175,2024-12-28,morning,2024-12-28 11:42:50,2024-12-28 11:52:55,605.0,10.083333333333334,1,0.2916380156412951,0.2916380156412951,0.528477470490563,0.054798560792027114,1535.4,1529.3600000000001,0.058333333333333334,0.05842795896562611,0.71,1.0,0.29000000000000004,1521.25,240.57899999999995,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
176,2024-12-28,afternoon,2024-12-28 13:32:00,2024-12-28 13:52:25,1225.0,20.416666666666668,2,0.379299520657955,0.37510687516455354,0.7143181078193,0.10578361682617386,2147.44,2089.3399999999997,0.05,0.19954524688790648,0.17,1.0,0.78,2050.37,1804.9364166666667,0.0,16,0.0,0.0,0.4941581320573496,False,True,False,False,False,True,False,False,False,False,"['Sharp Power Spike', 'Deep Power Dip']",True
177,2024-12-28,evening,2024-12-28 20:26:35,2024-12-28 20:36:30,595.0,9.916666666666666,1,0.28610552221342156,0.28610552221342156,0.5239535662423488,0.048257478184494274,1723.85,1716.83,0.025,0.13341403807529234,0.16,1.0,0.7899999999999999,1540.02,45.255750000000035,0.0,5,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
178,2024-12-28,evening,2024-12-28 21:06:35,2024-12-28 21:16:35,600.0,10.0,1,0.2983809814759141,0.2983809814759141,0.5385074189781868,0.05825454397364139,1762.75,1724.55,0.041666666666666664,0.09728594736936859,0.23,1.0,0.75,1709.13,435.22275,0.0,11,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
179,2024-12-29,night,2024-12-29 02:37:15,2024-12-29 02:47:10,595.0,9.916666666666666,1,0.3163131126240738,0.3163131126240738,0.5389811039911451,0.09364512125700258,1373.66,1369.89,0.03333333333333333,0.2174369480766525,0.11,1.0,0.87,1195.84,22.341750000000005,0.0,3,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
180,2024-12-29,morning,2024-12-29 07:07:40,2024-12-29 07:17:35,595.0,9.916666666666666,1,0.28568131220836374,0.28568131220836374,0.5233819302011037,0.0479806942156238,1671.81,1522.6299999999999,0.03333333333333333,0.09373662867607066,0.33,1.0,0.6699999999999999,1499.2199999999998,442.43474999999995,0.0,14,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
181,2024-12-29,morning,2024-12-29 07:47:45,2024-12-29 08:07:50,1205.0,20.083333333333332,2,0.37414642663520514,0.35598561193104294,0.6922863662857569,0.05600648698465339,1965.29,1845.6399999999999,0.03333333333333333,0.11428251421611076,0.34,1.0,0.6399999999999999,1824.51,1358.8318333333332,0.0,12,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
182,2024-12-29,morning,2024-12-29 08:38:05,2024-12-29 09:08:05,1800.0,30.0,3,0.5129116973583844,0.45938223969851544,0.9052444045514672,0.12057899016530169,3602.7799999999997,1874.74,0.041666666666666664,0.09607198545303874,0.39,1.0,0.5800000000000001,1867.75,2049.8721666666665,0.0,44,0.0,0.0,0.4941581320573496,True,False,False,False,True,False,False,False,False,False,['Strong ML Anomaly'],True
183,2024-12-29,morning,2024-12-29 09:28:15,2024-12-29 09:38:15,600.0,10.0,1,0.30989962498663864,0.30989962498663864,0.5239037380791803,0.09589551189409694,1435.97,1426.47,0.058333333333333334,0.14289069248904912,0.26,1.0,0.73,1415.51,108.28391666666664,0.0,4,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
184,2024-12-29,morning,2024-12-29 10:58:40,2024-12-29 11:38:35,2395.0,39.916666666666664,4,0.43026875315104823,0.4096667479091366,0.8120123941450614,0.08325256031645381,2007.9599999999998,1886.25,0.08333333333333333,0.17568050230144747,0.03,1.0,0.82,1886.25,1152.3295,0.14375,18,0.025,15.0,0.4941581320573496,False,False,False,False,False,False,False,True,False,True,"['Long Near-Zero Power', 'Dip During Peak Hours']",True
185,2024-12-29,afternoon,2024-12-29 12:18:55,2024-12-29 12:28:50,595.0,9.916666666666666,1,0.28812483057173494,0.28812483057173494,0.48478417830401416,0.09146548283945569,1440.55,1299.53,0.058333333333333334,0.08828678018568553,0.28,1.0,0.69,1299.53,294.08433333333335,0.0,8,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
186,2024-12-29,afternoon,2024-12-29 12:49:00,2024-12-29 12:58:55,595.0,9.916666666666666,1,0.3434775839842553,0.3434775839842553,0.6298463953271237,0.057108772641386904,2038.1,1921.1999999999998,0.075,0.14989419879813004,0.41,1.0,0.5800000000000001,1888.32,68.12324999999998,0.0,15,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
187,2024-12-29,afternoon,2024-12-29 16:49:25,2024-12-29 16:59:25,600.0,10.0,1,0.3653892557884959,0.3653892557884959,0.6745641747038732,0.05621433687311865,1591.67,1558.48,0.058333333333333334,0.0983310381088065,0.47,1.0,0.5,1541.51,266.7858333333333,0.7666666666666667,3,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,True,False,False,False,['Sustained Low Power'],True
188,2024-12-29,evening,2024-12-29 18:49:35,2024-12-29 18:59:30,595.0,9.916666666666666,1,0.39942604573118207,0.39942604573118207,0.7579153061892456,0.04093678527311854,1724.2399999999998,1575.27,0.025,0.002763853991962836,0.99,1.0,0.010000000000000009,1565.7400000000002,161.33983333333333,0.0,7,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
189,2024-12-29,evening,2024-12-29 21:59:40,2024-12-29 22:09:40,600.0,10.0,1,0.36161097125588276,0.36161097125588276,0.6758167780243752,0.047405164487390315,1944.7100000000003,1733.7100000000003,0.05,0.01615807331748849,0.92,1.0,0.07999999999999996,1721.34,414.8575,0.0,17,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
190,2024-12-30,morning,2024-12-30 06:20:40,2024-12-30 06:41:25,1245.0,20.75,2,0.3847630145702072,0.3816825542375286,0.7159114158813273,0.09062294718334842,2520.56,1912.9499999999998,0.05,0.16010196403819937,0.1,1.0,0.88,1844.8199999999997,961.3442500000001,0.0,19,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
191,2024-12-30,morning,2024-12-30 06:51:30,2024-12-30 07:11:25,1195.0,19.916666666666668,2,0.34604370800745654,0.33617636662449507,0.6267997887870127,0.06528762722790032,1780.73,1766.38,0.03333333333333333,0.13689713798647832,0.2,1.0,0.78,1714.91,1042.2230000000002,0.0,23,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
192,2024-12-30,morning,2024-12-30 07:21:35,2024-12-30 07:41:30,1195.0,19.916666666666668,2,0.3599499642275117,0.3416304212467498,0.6021957932048901,0.11770413525013329,1392.8700000000001,1328.8799999999999,0.016666666666666666,0.21034092696276574,0.02,1.0,0.97,1322.6200000000001,381.9024166666667,0.0,19,0.0,0.0,0.4941581320573496,False,False,True,False,False,False,False,False,False,False,['PF Abnormality'],True
193,2024-12-30,morning,2024-12-30 08:01:35,2024-12-30 08:41:35,2400.0,40.0,4,0.4150507951438368,0.37325710964725745,0.6973431771913228,0.15301979189737702,2290.0699999999997,1828.86,0.008333333333333333,0.1532060159828371,0.14,1.0,0.86,1828.86,1558.8511666666664,0.08750000000000001,147,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,True,"['Repetitive Dip Pattern', 'Dip During Peak Hours']",True
194,2024-12-30,morning,2024-12-30 09:01:45,2024-12-30 09:41:55,2410.0,40.166666666666664,4,0.3470779052108208,0.3336925884710761,0.6550055472757502,0.0746505172152624,2061.6,1901.03,0.05,0.16087726084054124,0.09,1.0,0.79,1870.6599999999999,1666.8583333333333,0.016666666666666666,23,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
195,2024-12-30,morning,2024-12-30 09:52:00,2024-12-30 10:01:55,595.0,9.916666666666666,1,0.3372749981927367,0.3372749981927367,0.6189391431299002,0.05561085325557321,1483.27,1431.1399999999999,0.041666666666666664,0.007630348761506405,0.96,1.0,0.040000000000000036,1431.1399999999999,108.21624999999983,0.0,4,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
196,2024-12-30,morning,2024-12-30 11:02:05,2024-12-30 11:12:05,600.0,10.0,1,0.34360674356705745,0.34360674356705745,0.6269395227117295,0.060273964422385466,2331.7200000000003,1441.18,0.041666666666666664,0.05960494945891658,0.49,1.0,0.5,1441.18,442.94949999999994,0.21666666666666667,11,0.008333333333333333,5.0,0.4941581320573496,False,False,False,False,False,False,False,True,False,True,"['Long Near-Zero Power', 'Dip During Peak Hours']",True
197,2024-12-30,afternoon,2024-12-30 15:20:20,2024-12-30 15:50:20,1800.0,30.0,3,0.45417573214677065,0.3841508860919876,0.7252213259407276,0.18313013835281372,2162.34,1820.07,0.041666666666666664,0.20681834151952985,0.01,1.0,0.94,1820.07,559.8978333333333,0.0,111,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,True,False,['Repetitive Dip Pattern'],True
198,2024-12-30,afternoon,2024-12-30 16:00:25,2024-12-30 16:10:25,600.0,10.0,1,0.28653815261801496,0.28653815261801496,0.5025502034062981,0.07052610182973185,1718.24,1570.96,0.03333333333333333,0.10430071375062056,0.44,1.0,0.46,1563.08,252.19416666666666,0.0,22,0.0,0.0,0.4941581320573496,False,False,False,False,False,False,False,False,False,False,[],False
